timestamp,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage
2025-05-12 02:45:00,81.15,23.93,23.16,624.24,599.22,185.77,0.59,0.67,6.97,Head Formation
2025-05-12 02:50:00,80.77,23.27,23.37,624.79,482.56,108.17,0.31,0.88,6.26,Head Formation
2025-05-12 02:55:00,84.49,24.83,22.65,618.83,437.79,155.76,0.52,0.23,7.0,Head Formation
2025-05-12 03:00:00,83.33,23.17,23.25,637.73,413.99,224.22,0.78,0.8,6.26,Head Formation
2025-05-12 03:05:00,84.15,22.42,23.48,635.61,501.25,195.34,0.78,0.44,7.4,Head Formation
2025-05-12 03:10:00,83.96,23.57,22.38,634.81,488.36,223.01,0.66,0.84,7.49,Head Formation
2025-05-12 03:15:00,84.84,24.04,23.19,642.57,563.93,176.42,0.51,0.34,6.35,Head Formation
2025-05-12 03:20:00,85.48,24.59,22.68,634.22,431.05,140.75,0.44,0.43,6.67,Head Formation
2025-05-12 03:25:00,80.56,24.11,22.95,631.83,520.06,212.4,0.58,0.19,5.81,Head Formation
2025-05-12 03:30:00,83.47,22.54,23.26,616.78,724.55,121.58,0.54,0.09,5.79,Head Formation
2025-05-12 03:35:00,81.61,23.06,23.7,630.41,765.49,122.65,0.47,0.81,5.72,Head Formation
2025-05-12 03:40:00,84.24,22.49,22.43,626.41,378.58,242.62,0.59,0.61,6.83,Head Formation
2025-05-12 03:45:00,82.2,24.74,22.25,626.85,723.1,248.39,0.14,0.3,6.04,Head Formation
2025-05-12 03:50:00,82.54,22.6,22.15,622.15,377.14,228.82,0.42,0.59,6.38,Head Formation
2025-05-12 03:55:00,83.41,23.55,22.66,627.71,480.34,140.55,0.76,0.78,5.96,Head Formation
2025-05-12 04:00:00,84.28,22.21,23.12,621.73,596.74,107.93,0.46,0.14,6.97,Head Formation
2025-05-12 04:05:00,81.95,24.67,22.77,631.75,374.44,266.8,0.46,0.42,7.32,Head Formation
2025-05-12 04:10:00,81.35,24.09,23.14,633.93,671.03,246.56,0.47,0.74,7.23,Head Formation
2025-05-12 04:15:00,83.5,24.33,22.39,636.53,728.2,75.19,0.61,0.84,6.03,Head Formation
2025-05-12 04:20:00,80.59,22.63,22.44,623.11,781.74,127.61,0.7,0.55,5.74,Head Formation
2025-05-12 04:25:00,80.56,22.99,23.78,616.2,513.67,200.9,0.22,0.38,5.71,Head Formation
2025-05-12 04:30:00,83.59,24.19,22.63,642.8,517.58,92.03,0.29,0.22,6.37,Head Formation
2025-05-12 04:35:00,77.79,23.07,21.94,616.85,823.17,124.84,0.45,0.41,6.87,Head Formation
2025-05-12 04:40:00,81.45,24.33,23.37,635.03,538.23,184.53,0.45,0.54,6.59,Head Formation
2025-05-12 04:45:00,81.79,24.28,23.09,619.88,569.42,243.33,0.5,0.78,6.59,Head Formation
2025-05-12 04:50:00,83.04,22.21,22.83,626.98,402.9,186.09,0.59,0.43,6.67,Head Formation
2025-05-12 04:55:00,78.58,24.02,22.25,627.75,590.4,162.17,0.11,0.84,6.89,Head Formation
2025-05-12 05:00:00,57.73,27.98,28.76,626.07,745.27,181.67,0.85,0.78,5.58,Head Formation
2025-05-12 05:05:00,60.31,28.0,29.77,641.64,499.45,98.69,0.21,0.68,6.54,Head Formation
2025-05-12 05:10:00,59.18,28.02,30.61,637.0,799.14,285.06,0.26,0.18,6.89,Head Formation
2025-05-12 05:15:00,60.7,28.83,28.64,636.76,504.86,250.64,0.34,0.32,5.58,Head Formation
2025-05-12 05:20:00,59.52,33.59,26.95,628.85,418.88,230.58,0.64,0.78,5.93,Head Formation
2025-05-12 05:25:00,59.73,30.96,27.74,629.0,807.82,177.53,0.79,0.84,6.43,Head Formation
2025-05-12 05:30:00,61.28,27.87,29.82,624.75,594.44,150.42,0.85,0.83,6.25,Head Formation
2025-05-12 05:35:00,60.45,33.16,29.62,629.91,697.33,237.25,0.41,0.55,6.27,Head Formation
2025-05-12 05:40:00,60.2,29.06,25.94,638.47,572.97,122.41,0.35,0.76,5.63,Head Formation
2025-05-12 05:45:00,57.18,28.53,27.37,626.47,358.83,183.49,0.75,0.2,7.34,Head Formation
2025-05-12 05:50:00,57.95,28.48,27.17,642.82,559.95,237.66,0.17,0.63,6.09,Head Formation
2025-05-12 05:55:00,57.97,30.12,28.8,628.04,773.29,182.36,0.8,0.61,6.92,Head Formation
2025-05-12 06:00:00,58.24,29.77,27.69,630.9,16269.86,768.3,0.28,0.53,6.11,Head Formation
2025-05-12 06:05:00,61.17,31.05,26.61,618.01,16677.36,536.06,0.42,0.09,6.96,Head Formation
2025-05-12 06:10:00,59.35,31.09,27.03,623.94,21777.36,839.08,0.57,0.19,6.99,Head Formation
2025-05-12 06:15:00,58.93,29.35,27.98,648.73,18613.91,664.38,0.78,0.48,5.6,Head Formation
2025-05-12 06:20:00,59.28,31.23,28.29,629.81,21265.05,606.46,0.5,0.55,6.65,Head Formation
2025-05-12 06:25:00,59.78,28.75,28.21,620.95,22560.22,596.1,0.17,0.22,7.28,Head Formation
2025-05-12 06:30:00,59.67,30.37,28.79,632.01,19814.68,751.74,0.16,0.24,6.5,Head Formation
2025-05-12 06:35:00,61.1,30.91,30.1,622.16,21326.26,757.7,0.61,0.89,6.35,Head Formation
2025-05-12 06:40:00,56.64,30.13,29.27,643.33,20475.84,627.71,0.21,0.77,6.89,Head Formation
2025-05-12 06:45:00,60.8,31.33,26.76,633.77,15626.86,513.03,0.75,0.81,6.32,Head Formation
2025-05-12 06:50:00,57.51,31.9,28.14,632.66,17224.96,604.3,0.4,0.55,6.87,Head Formation
2025-05-12 06:55:00,59.18,33.0,25.61,621.15,22113.02,617.29,0.44,0.6,5.74,Head Formation
2025-05-12 07:00:00,59.9,31.15,26.26,642.75,19516.14,739.56,0.86,0.74,7.5,Head Formation
2025-05-12 07:05:00,60.05,28.84,28.69,635.11,21554.06,683.0,0.62,0.6,7.35,Head Formation
2025-05-12 07:10:00,61.84,31.19,26.71,625.21,16061.93,687.63,0.24,0.63,6.18,Head Formation
2025-05-12 07:15:00,58.09,28.83,27.39,630.14,17350.82,724.1,0.8,0.77,5.93,Head Formation
2025-05-12 07:20:00,60.9,30.2,29.39,635.78,16942.62,567.5,0.87,0.59,6.61,Head Formation
2025-05-12 07:25:00,59.43,33.11,28.73,634.19,24993.21,784.87,0.33,0.15,5.86,Head Formation
2025-05-12 07:30:00,58.65,27.49,29.73,610.13,21298.79,640.19,0.19,0.7,6.49,Head Formation
2025-05-12 07:35:00,57.76,30.91,27.26,635.24,19516.2,484.91,0.25,0.71,6.1,Head Formation
2025-05-12 07:40:00,58.0,31.37,25.87,637.15,19652.79,573.26,0.68,0.87,7.39,Head Formation
2025-05-12 07:45:00,62.1,30.35,27.66,626.81,16589.04,656.88,0.69,0.38,6.34,Head Formation
2025-05-12 07:50:00,59.41,32.47,28.4,625.57,22914.08,745.14,0.27,0.72,6.88,Head Formation
2025-05-12 07:55:00,58.43,31.41,29.85,639.95,23909.24,808.68,0.38,0.69,5.71,Head Formation
2025-05-12 08:00:00,59.07,28.28,26.49,629.89,22765.66,631.14,0.52,0.26,6.01,Head Formation
2025-05-12 08:05:00,59.94,30.63,27.18,621.42,22744.59,519.0,0.66,0.71,6.36,Head Formation
2025-05-12 08:10:00,60.23,30.86,29.7,635.75,18930.89,696.16,0.47,0.59,6.88,Head Formation
2025-05-12 08:15:00,57.89,32.56,28.27,621.87,19643.32,642.36,0.19,0.7,5.98,Head Formation
2025-05-12 08:20:00,55.59,30.33,26.63,621.75,14898.37,683.91,0.44,0.84,5.46,Head Formation
2025-05-12 08:25:00,59.15,31.09,28.74,626.48,16797.01,724.79,0.86,0.56,5.61,Head Formation
2025-05-12 08:30:00,62.0,32.42,26.41,640.95,23795.24,754.08,0.48,0.35,7.06,Head Formation
2025-05-12 08:35:00,59.92,28.41,27.67,640.47,21516.49,574.69,0.14,0.72,5.55,Head Formation
2025-05-12 08:40:00,57.95,32.31,27.85,612.58,18086.96,676.25,0.93,0.65,5.92,Head Formation
2025-05-12 08:45:00,58.34,29.26,29.41,626.79,22936.38,592.99,0.81,0.73,6.53,Head Formation
2025-05-12 08:50:00,60.21,32.27,27.21,614.13,14800.66,566.68,0.81,0.34,7.32,Head Formation
2025-05-12 08:55:00,56.54,31.78,28.02,629.84,23798.33,664.68,0.65,0.79,6.93,Head Formation
2025-05-12 09:00:00,58.28,30.54,29.36,617.56,21791.77,594.69,0.19,0.23,7.22,Head Formation
2025-05-12 09:05:00,61.69,28.85,27.25,646.74,24791.61,593.46,0.62,0.32,6.79,Head Formation
2025-05-12 09:10:00,57.08,31.25,29.9,630.61,19313.18,535.78,0.21,0.14,5.8,Head Formation
2025-05-12 09:15:00,58.37,31.55,27.28,636.3,24145.86,755.59,0.21,0.15,5.5,Head Formation
2025-05-12 09:20:00,58.37,28.26,26.57,629.08,20822.17,775.66,0.67,0.34,6.47,Head Formation
2025-05-12 09:25:00,61.3,28.61,28.05,620.16,21716.23,529.56,0.25,0.37,6.87,Head Formation
2025-05-12 09:30:00,62.06,30.5,28.68,619.41,20475.54,629.09,0.12,0.27,6.74,Head Formation
2025-05-12 09:35:00,58.06,31.53,27.68,633.15,21081.95,598.82,0.22,0.26,5.54,Head Formation
2025-05-12 09:40:00,59.84,33.26,30.38,634.73,17589.87,569.33,0.47,0.52,7.28,Head Formation
2025-05-12 09:45:00,59.94,28.48,26.0,627.45,24183.83,642.24,0.25,0.62,7.18,Head Formation
2025-05-12 09:50:00,56.67,32.6,27.3,627.37,21970.21,775.67,0.58,0.36,7.26,Head Formation
2025-05-12 09:55:00,61.09,28.84,27.12,627.65,17500.37,515.84,0.27,0.83,6.79,Head Formation
2025-05-12 10:00:00,56.96,32.83,25.91,629.09,19007.9,762.72,0.32,0.46,5.52,Head Formation
2025-05-12 10:05:00,58.73,28.85,27.53,641.86,15864.85,583.25,0.08,0.8,6.48,Head Formation
2025-05-12 10:10:00,59.73,32.93,28.61,646.76,14514.63,555.83,0.64,0.42,7.27,Head Formation
2025-05-12 10:15:00,56.45,27.65,28.47,640.2,14304.94,665.81,0.72,0.48,7.37,Head Formation
2025-05-12 10:20:00,58.66,32.76,26.63,614.94,20157.66,790.0,0.58,0.2,6.9,Head Formation
2025-05-12 10:25:00,59.47,28.05,29.42,631.45,17835.65,722.99,0.71,0.71,6.51,Head Formation
2025-05-12 10:30:00,59.66,31.24,28.59,629.21,15960.72,639.64,0.45,0.16,6.08,Head Formation
2025-05-12 10:35:00,59.46,32.36,29.77,634.83,18269.14,642.79,0.38,0.49,5.94,Head Formation
2025-05-12 10:40:00,60.93,32.74,27.97,637.26,22154.47,645.59,0.61,0.5,5.73,Head Formation
2025-05-12 10:45:00,57.9,29.85,29.97,631.36,20099.49,574.28,0.26,0.33,5.6,Head Formation
2025-05-12 10:50:00,58.47,31.09,29.46,640.61,20438.91,725.03,0.85,0.24,6.59,Head Formation
2025-05-12 10:55:00,59.37,31.42,29.63,620.5,16954.66,530.03,0.5,0.75,6.97,Head Formation
2025-05-12 11:00:00,58.78,29.33,26.08,645.91,19936.98,761.4,0.69,0.4,5.49,Head Formation
2025-05-12 11:05:00,61.03,32.64,27.7,638.54,22304.82,509.14,0.45,0.62,7.07,Head Formation
2025-05-12 11:10:00,56.54,27.99,30.21,629.88,21244.43,610.16,0.26,0.87,6.79,Head Formation
2025-05-12 11:15:00,55.57,31.05,26.03,631.54,17262.93,598.49,0.48,0.14,7.32,Head Formation
2025-05-12 11:20:00,59.21,30.93,26.99,631.47,20017.35,630.77,0.63,0.61,5.59,Head Formation
2025-05-12 11:25:00,58.03,29.34,29.69,628.26,22915.48,804.77,0.72,0.55,5.45,Head Formation
2025-05-12 11:30:00,55.06,31.22,27.4,641.21,19071.19,700.76,0.66,0.12,6.29,Head Formation
2025-05-12 11:35:00,58.05,28.74,27.91,619.95,19110.74,683.12,0.95,0.59,7.08,Head Formation
2025-05-12 11:40:00,57.28,29.76,27.19,639.69,22686.82,579.21,0.17,0.92,5.97,Head Formation
2025-05-12 11:45:00,61.96,29.87,26.35,641.09,19708.86,705.11,0.6,0.14,6.85,Head Formation
2025-05-12 11:50:00,58.08,31.04,29.34,624.9,22883.2,607.02,0.37,0.35,5.94,Head Formation
2025-05-12 11:55:00,57.19,29.24,26.97,631.9,24299.46,516.16,0.54,0.18,6.99,Head Formation
2025-05-12 12:00:00,52.89,36.11,33.39,635.18,10289.61,422.84,0.84,0.7,5.86,Head Formation
2025-05-12 12:05:00,48.12,37.83,33.44,624.6,11633.49,471.38,0.22,0.48,6.91,Head Formation
2025-05-12 12:10:00,46.46,36.46,33.57,633.41,12227.54,464.19,0.35,0.75,6.73,Head Formation
2025-05-12 12:15:00,49.19,36.41,34.14,630.64,14426.37,495.89,0.51,0.18,6.49,Head Formation
2025-05-12 12:20:00,46.79,36.32,33.82,632.54,14545.97,474.83,0.37,0.07,6.33,Head Formation
2025-05-12 12:25:00,46.62,36.76,32.53,640.11,13120.07,445.06,0.59,0.69,5.75,Head Formation
2025-05-12 12:30:00,47.01,36.18,32.93,621.89,13731.04,401.69,0.86,0.61,6.09,Head Formation
2025-05-12 12:35:00,49.54,36.39,32.32,641.72,13218.16,493.39,0.15,0.34,5.6,Head Formation
2025-05-12 12:40:00,48.73,37.11,32.62,622.01,12422.79,479.86,0.14,0.89,7.47,Head Formation
2025-05-12 12:45:00,47.43,36.59,32.44,615.52,10658.03,418.68,0.27,0.29,6.12,Head Formation
2025-05-12 12:50:00,52.37,37.21,33.95,636.26,10542.05,324.23,0.71,0.44,6.49,Head Formation
2025-05-12 12:55:00,41.26,36.62,33.06,627.13,10033.03,353.22,0.13,0.68,5.96,Head Formation
2025-05-12 13:00:00,47.02,36.0,32.11,648.21,5655.44,380.58,0.25,0.29,7.04,Head Formation
2025-05-12 13:05:00,50.21,37.35,33.14,634.34,8411.6,282.77,0.78,0.35,6.17,Head Formation
2025-05-12 13:10:00,50.74,35.94,32.13,633.57,7194.96,233.85,0.45,0.84,6.89,Head Formation
2025-05-12 13:15:00,45.54,37.2,32.57,626.83,4676.98,265.69,0.33,0.41,5.6,Head Formation
2025-05-12 13:20:00,49.3,37.47,31.97,640.5,7808.21,361.88,0.59,0.49,6.51,Head Formation
2025-05-12 13:25:00,53.16,37.71,33.49,636.09,5906.14,194.15,0.3,0.21,5.61,Head Formation
2025-05-12 13:30:00,52.49,36.07,32.22,629.95,9901.81,182.34,0.28,0.14,6.8,Head Formation
2025-05-12 13:35:00,46.08,36.49,33.4,631.2,8541.25,357.5,0.65,0.79,6.73,Head Formation
2025-05-12 13:40:00,46.0,36.29,33.6,648.03,4990.38,407.78,0.4,0.93,6.58,Head Formation
2025-05-12 13:45:00,50.35,36.67,33.73,628.36,8983.73,303.45,0.76,0.47,6.7,Head Formation
2025-05-12 13:50:00,50.09,38.01,32.89,645.63,9917.31,192.52,0.26,0.51,6.86,Head Formation
2025-05-12 13:55:00,52.11,36.82,33.5,628.62,7694.17,380.76,0.74,0.85,6.73,Head Formation
2025-05-12 14:00:00,50.55,37.5,33.71,622.78,6574.03,264.92,0.79,0.88,6.94,Head Formation
2025-05-12 14:05:00,47.18,37.45,33.82,629.45,4896.22,326.38,0.8,0.86,7.03,Head Formation
2025-05-12 14:10:00,49.65,37.99,32.88,622.57,8168.29,314.01,0.53,0.33,6.84,Head Formation
2025-05-12 14:15:00,54.23,38.06,32.44,630.3,5615.11,409.52,0.28,0.33,6.72,Head Formation
2025-05-12 14:20:00,45.78,37.29,32.28,624.5,7754.88,230.13,0.34,0.69,5.86,Head Formation
2025-05-12 14:25:00,51.35,37.5,31.87,628.39,5896.4,171.43,0.47,0.46,6.61,Head Formation
2025-05-12 14:30:00,51.91,37.0,33.5,630.29,7449.01,230.93,0.36,0.53,7.13,Head Formation
2025-05-12 14:35:00,45.51,37.39,32.82,621.17,8752.92,234.01,0.85,0.34,6.36,Head Formation
2025-05-12 14:40:00,50.26,37.41,33.3,639.46,8691.13,200.33,0.41,0.72,5.83,Head Formation
2025-05-12 14:45:00,45.64,37.86,33.16,632.46,7502.13,203.94,0.69,0.19,7.11,Head Formation
2025-05-12 14:50:00,50.93,36.62,33.15,635.15,8133.22,333.82,0.82,0.4,5.84,Head Formation
2025-05-12 14:55:00,49.78,38.11,33.2,625.58,8675.37,350.2,0.59,0.66,6.62,Head Formation
2025-05-12 15:00:00,56.14,37.51,31.68,628.89,6238.76,301.75,0.71,0.44,7.13,Head Formation
2025-05-12 15:05:00,52.51,37.99,31.82,611.4,9763.21,226.03,0.58,0.6,6.02,Head Formation
2025-05-12 15:10:00,47.14,37.75,33.51,627.1,8534.73,296.92,0.54,0.78,7.21,Head Formation
2025-05-12 15:15:00,46.63,37.39,33.86,621.04,9577.9,399.83,0.75,0.65,5.49,Head Formation
2025-05-12 15:20:00,46.91,36.98,31.61,633.65,5851.76,393.36,0.11,0.53,6.55,Head Formation
2025-05-12 15:25:00,47.92,37.27,33.05,633.33,7729.24,273.56,0.34,0.16,7.49,Head Formation
2025-05-12 15:30:00,48.87,38.13,32.14,625.05,5341.9,208.83,0.66,0.64,7.34,Head Formation
2025-05-12 15:35:00,47.6,37.96,32.3,631.94,6447.66,306.2,0.27,0.74,7.12,Head Formation
2025-05-12 15:40:00,50.41,36.95,32.82,631.26,6153.55,349.1,0.48,0.53,7.36,Head Formation
2025-05-12 15:45:00,45.03,38.02,33.11,629.92,7732.84,305.67,0.1,0.44,5.76,Head Formation
2025-05-12 15:50:00,48.92,36.87,33.29,628.13,4717.69,131.1,0.73,0.49,6.64,Head Formation
2025-05-12 15:55:00,49.03,37.45,33.42,647.54,7839.65,211.91,0.22,0.73,6.13,Head Formation
2025-05-12 16:00:00,44.58,30.01,32.06,620.95,8216.04,203.8,0.79,0.37,6.94,Head Formation
2025-05-12 16:05:00,48.12,32.21,30.91,645.67,5429.71,217.73,0.14,0.71,5.62,Head Formation
2025-05-12 16:10:00,50.78,33.21,29.31,642.98,10519.37,196.03,0.52,0.65,7.45,Head Formation
2025-05-12 16:15:00,46.73,31.1,29.27,621.37,8624.06,188.24,0.15,0.59,6.96,Head Formation
2025-05-12 16:20:00,47.01,32.98,29.83,646.23,7072.58,187.26,0.79,0.75,7.37,Head Formation
2025-05-12 16:25:00,50.9,31.06,29.35,632.2,6963.08,203.24,0.59,0.84,6.53,Head Formation
2025-05-12 16:30:00,48.28,34.2,31.96,612.65,6712.05,123.75,0.22,0.12,6.81,Head Formation
2025-05-12 16:35:00,51.46,30.94,29.04,637.7,5692.39,281.73,0.75,0.67,6.05,Head Formation
2025-05-12 16:40:00,42.12,33.12,29.23,638.69,5777.74,386.72,0.34,0.4,6.28,Head Formation
2025-05-12 16:45:00,47.41,31.16,30.46,627.86,9371.71,198.61,0.26,0.75,6.97,Head Formation
2025-05-12 16:50:00,51.46,30.77,28.78,630.46,4836.91,389.3,0.15,0.3,7.67,Head Formation
2025-05-12 16:55:00,56.01,29.62,28.86,623.86,8044.09,285.4,0.17,0.47,5.58,Head Formation
2025-05-12 17:00:00,44.09,30.43,31.69,636.3,9535.94,251.78,0.24,0.8,6.32,Head Formation
2025-05-12 17:05:00,50.97,32.65,31.36,631.0,6872.57,377.01,0.38,0.43,5.97,Head Formation
2025-05-12 17:10:00,46.85,31.18,31.94,628.44,7329.16,328.47,0.17,0.42,7.46,Head Formation
2025-05-12 17:15:00,48.96,31.15,31.61,630.24,6966.24,164.4,0.42,0.68,6.83,Head Formation
2025-05-12 17:20:00,48.74,30.55,30.74,628.56,9215.42,307.49,0.12,0.61,7.24,Head Formation
2025-05-12 17:25:00,50.19,33.89,30.47,635.04,7022.76,291.59,0.43,0.63,5.5,Head Formation
2025-05-12 17:30:00,49.58,32.02,27.89,623.05,5315.94,334.26,0.55,0.57,6.82,Head Formation
2025-05-12 17:35:00,53.05,34.05,28.7,647.79,8388.21,219.69,0.63,0.73,5.67,Head Formation
2025-05-12 17:40:00,52.57,30.55,28.43,643.23,8930.27,275.89,0.4,0.36,6.24,Head Formation
2025-05-12 17:45:00,47.27,33.02,31.34,627.96,8319.14,333.68,0.63,0.26,7.03,Head Formation
2025-05-12 17:50:00,50.66,30.86,29.73,630.63,8486.61,291.38,0.81,0.41,6.54,Head Formation
2025-05-12 17:55:00,50.21,32.59,30.57,620.28,6419.37,290.12,0.72,0.39,6.49,Head Formation
2025-05-12 18:00:00,60.35,29.41,31.99,633.81,368.31,98.87,0.2,0.86,6.47,Head Formation
2025-05-12 18:05:00,62.38,29.48,29.5,628.09,612.08,178.59,0.52,0.46,5.54,Head Formation
2025-05-12 18:10:00,61.88,26.64,29.38,630.63,482.15,216.64,0.59,0.22,6.83,Head Formation
2025-05-12 18:15:00,67.92,27.36,29.46,627.12,451.67,214.6,0.77,0.43,6.63,Head Formation
2025-05-12 18:20:00,69.05,26.27,30.31,631.37,405.21,134.85,0.81,0.22,7.3,Head Formation
2025-05-12 18:25:00,64.38,26.61,31.49,625.94,667.71,135.66,0.31,0.61,7.3,Head Formation
2025-05-12 18:30:00,68.22,27.2,30.62,634.51,349.32,227.74,0.11,0.4,7.4,Head Formation
2025-05-12 18:35:00,63.23,29.81,29.02,623.14,691.9,151.63,0.47,0.37,5.97,Head Formation
2025-05-12 18:40:00,65.65,29.37,30.11,640.8,698.89,238.71,0.91,0.73,6.47,Head Formation
2025-05-12 18:45:00,66.4,29.08,29.87,632.41,588.4,167.41,0.14,0.49,6.32,Head Formation
2025-05-12 18:50:00,68.12,29.19,31.33,633.21,458.64,101.91,0.45,0.54,6.25,Head Formation
2025-05-12 18:55:00,65.38,27.39,31.65,638.4,343.57,96.87,0.79,0.8,5.91,Head Formation
2025-05-12 19:00:00,66.5,29.1,29.2,617.69,360.55,235.29,0.68,0.78,7.3,Head Formation
2025-05-12 19:05:00,73.2,28.46,30.83,631.55,684.91,173.42,0.61,0.3,5.78,Head Formation
2025-05-12 19:10:00,66.45,28.29,27.78,627.17,369.72,141.94,0.38,0.76,7.04,Head Formation
2025-05-12 19:15:00,67.2,28.75,31.09,627.07,691.18,146.16,0.53,0.74,6.75,Head Formation
2025-05-12 19:20:00,67.16,26.86,31.74,630.77,585.93,222.08,0.49,0.56,7.74,Head Formation
2025-05-12 19:25:00,62.65,26.4,29.99,626.37,473.19,209.93,0.77,0.41,6.33,Head Formation
2025-05-12 19:30:00,63.73,29.39,29.32,629.45,639.87,233.15,0.77,0.48,6.87,Head Formation
2025-05-12 19:35:00,66.21,28.77,31.82,631.56,599.71,89.22,0.12,0.42,7.08,Head Formation
2025-05-12 19:40:00,63.3,28.73,30.75,636.51,590.44,93.06,0.12,0.2,7.14,Head Formation
2025-05-12 19:45:00,65.9,27.08,30.7,609.98,482.59,97.4,0.38,0.15,5.68,Head Formation
2025-05-12 19:50:00,62.12,28.76,28.37,630.29,707.13,218.27,0.15,0.79,6.74,Head Formation
2025-05-12 19:55:00,61.19,26.55,29.58,633.26,742.44,152.24,0.67,0.48,6.14,Head Formation
2025-05-12 20:00:00,65.61,29.36,30.89,628.06,725.49,141.36,0.58,0.46,5.91,Head Formation
2025-05-12 20:05:00,69.47,29.7,29.97,623.78,735.5,182.95,0.26,0.83,5.92,Head Formation
2025-05-12 20:10:00,58.78,27.46,27.79,629.73,617.9,128.81,0.3,0.52,7.1,Head Formation
2025-05-12 20:15:00,60.08,26.43,30.71,635.58,218.86,265.38,0.51,0.88,5.54,Head Formation
2025-05-12 20:20:00,63.42,26.9,31.73,637.33,738.04,127.49,0.25,0.19,7.49,Head Formation
2025-05-12 20:25:00,65.3,27.46,29.07,638.26,292.05,168.83,0.85,0.77,6.17,Head Formation
2025-05-12 20:30:00,67.17,27.85,31.38,644.58,330.02,237.83,0.72,0.73,7.28,Head Formation
2025-05-12 20:35:00,67.29,27.65,31.03,634.3,655.86,151.41,0.7,0.42,5.94,Head Formation
2025-05-12 20:40:00,63.78,26.39,27.61,625.44,428.16,262.1,0.4,0.2,6.75,Head Formation
2025-05-12 20:45:00,64.98,28.12,29.44,617.41,579.94,152.15,0.9,0.57,7.08,Head Formation
2025-05-12 20:50:00,66.41,27.42,29.84,637.89,485.66,221.89,0.19,0.49,7.39,Head Formation
2025-05-12 20:55:00,65.3,29.4,32.02,631.47,440.42,218.8,0.14,0.71,6.23,Head Formation
2025-05-12 21:00:00,66.49,28.32,30.47,629.99,764.72,226.65,0.4,0.23,6.2,Head Formation
2025-05-12 21:05:00,62.64,26.63,30.1,635.33,504.41,97.37,0.33,0.12,6.06,Head Formation
2025-05-12 21:10:00,59.66,28.98,28.86,625.81,519.31,173.32,0.3,0.74,7.31,Head Formation
2025-05-12 21:15:00,59.09,29.57,29.36,630.69,329.26,133.04,0.91,0.76,6.47,Head Formation
2025-05-12 21:20:00,65.79,28.93,30.91,634.38,258.54,221.49,0.24,0.41,6.18,Head Formation
2025-05-12 21:25:00,69.28,29.86,30.43,622.54,565.56,151.81,0.66,0.86,5.37,Head Formation
2025-05-12 21:30:00,67.85,26.81,31.1,636.84,473.75,161.91,0.19,0.54,5.87,Head Formation
2025-05-12 21:35:00,63.75,29.53,30.72,622.29,576.14,251.46,0.29,0.69,5.63,Head Formation
2025-05-12 21:40:00,62.56,29.1,28.68,624.27,605.69,242.08,0.6,0.86,6.16,Head Formation
2025-05-12 21:45:00,68.74,29.49,29.55,625.61,809.63,165.71,0.54,0.73,6.81,Head Formation
2025-05-12 21:50:00,69.79,28.85,28.47,641.79,644.06,173.03,0.58,0.76,5.52,Head Formation
2025-05-12 21:55:00,66.62,29.14,30.99,624.37,497.05,209.26,0.82,0.32,7.17,Head Formation
2025-05-12 22:00:00,61.98,28.31,29.96,631.98,740.49,218.97,0.26,0.31,6.43,Head Formation
2025-05-12 22:05:00,69.23,27.82,29.93,608.09,454.75,189.36,0.41,0.56,6.33,Head Formation
2025-05-12 22:10:00,68.37,29.15,32.14,627.28,300.55,197.86,0.78,0.23,7.03,Head Formation
2025-05-12 22:15:00,72.62,28.19,31.43,629.18,484.62,140.94,0.4,2.31,8.04,Head Formation
2025-05-12 22:20:00,69.99,27.5,29.41,633.03,778.86,196.82,0.83,0.86,6.78,Head Formation
2025-05-12 22:25:00,68.57,26.73,31.23,632.71,591.37,212.19,0.58,0.78,5.85,Head Formation
2025-05-12 22:30:00,72.2,25.99,30.46,628.42,501.76,164.57,0.88,0.19,5.53,Head Formation
2025-05-12 22:35:00,65.24,29.59,30.42,622.2,321.21,198.99,0.55,0.91,5.69,Head Formation
2025-05-12 22:40:00,63.7,28.16,28.75,624.62,487.29,191.34,0.76,0.58,6.88,Head Formation
2025-05-12 22:45:00,59.11,29.53,30.63,628.45,433.18,188.43,0.42,0.67,5.55,Head Formation
2025-05-12 22:50:00,63.24,28.62,28.43,615.39,884.42,160.09,0.69,0.25,6.09,Head Formation
2025-05-12 22:55:00,70.93,27.84,28.2,635.17,475.17,220.46,0.73,0.16,5.88,Head Formation
2025-05-12 23:00:00,69.23,27.17,31.99,631.34,919.56,260.29,0.41,0.48,6.25,Head Formation
2025-05-12 23:05:00,61.76,27.0,30.06,638.22,696.98,135.4,0.83,0.21,5.89,Head Formation
2025-05-12 23:10:00,68.57,26.87,30.83,632.86,685.71,243.79,0.1,0.75,7.5,Head Formation
2025-05-12 23:15:00,60.62,27.59,30.5,625.99,259.25,241.84,0.32,0.13,6.92,Head Formation
2025-05-12 23:20:00,65.73,26.07,31.34,637.52,658.45,199.56,0.75,0.44,6.41,Head Formation
2025-05-12 23:25:00,60.78,30.27,30.43,623.31,305.91,241.78,0.87,0.41,5.77,Head Formation
2025-05-12 23:30:00,62.06,30.04,30.15,636.04,803.32,162.3,0.83,0.17,5.56,Head Formation
