batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_prediction
Batch_001,2025-05-12 06:05:00,30,63.96,30.64,25.54,644.67,25588.49,549.45,0.79,0.22,7.07,Head Formation,
Batch_001,2025-05-12 06:10:00,30,60.71,31.85,25.9,625.06,20082.43,727.2,0.81,0.58,6.19,Head Formation,
Batch_001,2025-05-12 06:15:00,30,60.78,29.04,27.59,618.51,24088.6,728.69,0.17,0.82,5.87,Head Formation,
Batch_001,2025-05-12 06:20:00,30,57.98,31.81,23.67,636.48,18851.68,586.88,0.39,0.19,7.29,Head Formation,
Batch_001,2025-05-12 06:25:00,30,56.13,30.92,28.68,621.22,17617.18,730.65,0.2,0.5,6.61,Head Formation,
Batch_001,2025-05-12 06:30:00,30,61.14,28.81,25.6,641.36,21585.31,655.59,0.78,0.13,6.44,Head Formation,
Batch_001,2025-05-12 06:35:00,30,64.24,26.36,26.14,628.56,22802.81,675.89,0.41,0.74,6.2,Head Formation,
Batch_001,2025-05-12 06:40:00,30,58.34,27.82,25.03,645.42,20729.66,711.22,0.83,0.87,6.53,Head Formation,
Batch_001,2025-05-12 06:45:00,30,59.97,28.6,24.91,641.32,20086.32,809.86,0.48,0.2,7.1,Head Formation,
Batch_001,2025-05-12 06:50:00,30,59.78,31.46,24.9,643.02,19353.59,653.83,0.53,0.83,5.66,Head Formation,
Batch_001,2025-05-12 06:55:00,30,55.96,27.04,25.91,639.99,21422.13,641.04,0.79,0.15,6.31,Head Formation,
Batch_001,2025-05-12 07:00:00,30,59.69,29.36,24.47,625.01,18276.53,506.55,0.4,-0.29,7.3,Head Formation,
Batch_001,2025-05-12 07:05:00,30,60.8,28.23,25.96,639.76,24465.23,662.49,0.76,0.27,6.13,Head Formation,
Batch_001,2025-05-12 07:10:00,30,56.71,27.97,24.31,634.47,18288.48,690.22,0.33,0.53,6.11,Head Formation,
Batch_001,2025-05-12 07:15:00,30,57.26,31.81,24.51,632.03,23752.63,561.04,0.72,0.18,6.74,Head Formation,
Batch_001,2025-05-12 07:20:00,30,54.58,31.19,23.26,620.29,17553.35,543.8,0.35,0.3,6.2,Head Formation,
Batch_001,2025-05-12 07:25:00,30,56.86,31.17,26.43,622.54,23222.28,586.01,0.22,0.19,6.31,Head Formation,
Batch_001,2025-05-12 07:30:00,30,62.91,26.35,25.0,634.1,22005.15,493.7,0.78,0.6,5.57,Head Formation,
Batch_001,2025-05-12 07:35:00,30,60.83,31.77,26.53,631.63,23857.66,741.41,0.26,0.37,6.65,Head Formation,
Batch_001,2025-05-12 07:40:00,30,58.76,28.48,27.04,639.5,14503.43,571.39,0.19,0.21,7.67,Head Formation,
Batch_001,2025-05-12 07:45:00,30,57.07,27.38,26.71,628.37,23580.24,545.83,0.2,0.54,7.04,Head Formation,
Batch_001,2025-05-12 07:50:00,30,57.13,27.26,27.43,644.33,17125.95,601.64,0.55,0.38,6.36,Head Formation,
Batch_001,2025-05-12 07:55:00,30,59.76,29.35,25.44,629.19,17898.28,773.68,0.14,0.69,6.85,Head Formation,
Batch_001,2025-05-12 08:00:00,30,58.2,25.54,27.25,625.26,17888.12,702.13,0.15,0.67,7.4,Head Formation,
Batch_001,2025-05-12 08:05:00,30,62.82,29.81,26.04,632.86,17244.14,731.49,0.6,0.18,6.86,Head Formation,
Batch_001,2025-05-12 08:10:00,30,57.0,29.6,27.26,633.86,23821.66,665.06,0.49,0.56,6.94,Head Formation,
Batch_001,2025-05-12 08:15:00,30,56.49,28.08,25.63,613.66,18139.01,549.24,0.31,0.26,7.05,Head Formation,
Batch_001,2025-05-12 08:20:00,30,61.61,27.0,25.87,634.29,18723.6,561.47,0.62,0.2,7.46,Head Formation,
Batch_001,2025-05-12 08:25:00,30,61.12,29.47,25.87,638.11,17209.6,698.2,0.54,0.53,6.31,Head Formation,
Batch_001,2025-05-12 08:30:00,30,58.46,29.81,25.21,625.48,17954.42,611.48,0.7,0.58,6.73,Head Formation,
Batch_001,2025-05-12 08:35:00,30,61.11,27.41,26.71,638.55,20483.88,774.45,0.59,0.74,6.65,Head Formation,
Batch_001,2025-05-12 08:40:00,30,58.26,28.32,28.29,629.02,21663.26,628.87,0.71,0.35,6.89,Head Formation,
Batch_001,2025-05-12 08:45:00,30,59.29,31.55,24.53,634.38,21942.2,721.72,0.59,0.47,6.97,Head Formation,
Batch_001,2025-05-12 08:50:00,30,61.21,26.0,25.6,636.95,16065.91,497.03,0.46,0.77,6.96,Head Formation,
Batch_001,2025-05-12 08:55:00,30,56.96,31.32,26.69,628.62,17327.64,550.56,0.22,0.18,7.02,Head Formation,
Batch_001,2025-05-12 09:00:00,30,58.7,29.62,25.76,616.81,22875.14,623.89,0.77,0.83,7.2,Head Formation,
Batch_001,2025-05-12 09:05:00,30,60.39,26.49,28.07,640.18,19272.62,668.49,0.55,0.47,6.9,Head Formation,
Batch_001,2025-05-12 09:10:00,30,58.59,29.02,24.89,636.94,18709.41,696.83,0.13,0.17,6.23,Head Formation,
Batch_001,2025-05-12 09:15:00,30,59.15,28.4,24.84,633.53,21606.56,657.5,0.43,0.73,6.81,Head Formation,
Batch_001,2025-05-12 09:20:00,30,61.9,28.91,25.91,644.74,19069.6,682.31,0.52,0.84,5.94,Head Formation,
Batch_001,2025-05-12 09:25:00,30,61.79,27.7,27.91,628.73,24405.75,487.32,0.56,0.79,6.31,Head Formation,
Batch_001,2025-05-12 09:30:00,30,59.2,29.31,26.76,631.1,16699.71,630.31,0.77,0.56,6.91,Head Formation,
Batch_001,2025-05-12 09:35:00,30,55.7,31.98,26.11,632.05,16796.2,762.86,0.23,0.51,6.86,Head Formation,
Batch_001,2025-05-12 09:40:00,30,55.24,27.27,26.11,636.4,21971.97,529.88,0.76,0.74,5.65,Head Formation,
Batch_001,2025-05-12 09:45:00,30,53.91,26.18,25.07,615.33,14916.92,554.13,0.36,0.47,5.79,Head Formation,
Batch_001,2025-05-12 09:50:00,30,59.53,31.74,27.6,630.61,23036.89,594.64,0.22,0.56,6.79,Head Formation,
Batch_001,2025-05-12 09:55:00,30,58.21,31.28,26.19,641.47,20049.19,715.6,0.07,0.84,6.09,Head Formation,
Batch_001,2025-05-12 10:00:00,30,60.19,26.7,25.92,644.66,20848.97,626.83,0.31,0.33,7.24,Head Formation,
Batch_001,2025-05-12 10:05:00,30,57.67,26.83,27.09,632.53,16292.31,709.76,0.42,0.79,5.73,Head Formation,
Batch_001,2025-05-12 10:10:00,30,56.38,27.64,27.47,629.88,18766.07,655.52,0.88,0.63,6.32,Head Formation,
Batch_001,2025-05-12 10:15:00,30,59.83,30.85,26.53,633.63,20998.65,670.16,0.55,0.1,7.19,Head Formation,
Batch_001,2025-05-12 10:20:00,30,62.95,30.37,24.68,623.14,19744.98,642.19,0.89,0.12,5.73,Head Formation,
Batch_001,2025-05-12 10:25:00,30,59.46,25.84,24.0,623.5,14636.81,790.85,0.29,0.33,5.82,Head Formation,
Batch_001,2025-05-12 10:30:00,30,62.55,27.74,24.3,617.46,24798.41,696.86,0.2,0.24,5.97,Head Formation,
Batch_001,2025-05-12 10:35:00,30,60.01,28.4,26.53,640.85,23978.16,684.69,0.46,0.78,5.79,Head Formation,
Batch_001,2025-05-12 10:40:00,30,58.87,27.49,25.32,625.51,17588.64,778.11,0.48,0.32,5.82,Head Formation,
Batch_001,2025-05-12 10:45:00,30,59.56,32.52,24.92,635.09,18906.63,558.99,0.24,0.17,7.31,Head Formation,
Batch_001,2025-05-12 10:50:00,30,55.87,25.64,25.79,627.44,17301.61,758.34,0.58,0.65,5.9,Head Formation,
Batch_001,2025-05-12 10:55:00,30,57.23,29.34,23.96,626.19,19199.69,637.22,0.89,0.22,6.1,Head Formation,
Batch_001,2025-05-12 11:00:00,30,58.99,29.59,25.74,623.35,21690.31,494.63,0.83,0.23,7.26,Head Formation,
Batch_001,2025-05-12 11:05:00,30,58.71,30.94,26.89,633.39,18631.04,526.23,0.26,0.63,6.33,Head Formation,
Batch_001,2025-05-12 11:10:00,30,56.68,27.89,24.99,624.87,20742.91,691.62,0.84,0.9,6.28,Head Formation,
Batch_001,2025-05-12 11:15:00,30,59.4,29.96,25.82,622.88,21863.84,642.83,0.58,0.12,6.98,Head Formation,
Batch_001,2025-05-12 11:20:00,30,59.37,28.02,27.2,635.64,22280.87,701.39,0.65,0.7,6.25,Head Formation,
Batch_001,2025-05-12 11:25:00,30,51.19,31.12,24.0,637.92,15807.34,491.36,0.91,0.34,7.0,Head Formation,
Batch_001,2025-05-12 11:30:00,30,60.27,25.94,26.81,626.13,23606.07,538.89,0.49,0.82,6.74,Head Formation,
Batch_001,2025-05-12 11:35:00,30,57.7,28.72,26.38,635.68,16580.75,758.36,0.4,0.77,6.26,Head Formation,
Batch_001,2025-05-12 11:40:00,30,59.82,30.09,25.4,635.29,18104.91,529.44,0.37,0.75,7.42,Head Formation,
Batch_001,2025-05-12 11:45:00,30,63.03,29.15,24.85,626.94,18802.44,733.62,0.31,0.21,6.68,Head Formation,
Batch_001,2025-05-12 11:50:00,30,61.58,31.77,27.23,645.64,24219.66,522.1,0.37,0.85,6.62,Head Formation,
Batch_001,2025-05-12 11:55:00,30,56.82,32.14,27.32,628.91,23597.72,606.88,0.45,0.29,6.13,Head Formation,
Batch_001,2025-05-12 12:00:00,30,42.45,36.83,32.78,636.81,10214.05,455.04,0.62,0.5,7.15,Head Formation,
Batch_001,2025-05-12 12:05:00,30,52.38,36.43,32.56,607.87,14909.84,345.19,0.78,0.87,7.19,Head Formation,
Batch_001,2025-05-12 12:10:00,30,50.92,35.73,32.13,642.41,11175.97,442.35,0.4,0.22,5.99,Head Formation,
Batch_001,2025-05-12 12:15:00,30,47.62,35.63,32.91,628.76,11999.33,343.07,0.81,0.12,7.42,Head Formation,
Batch_001,2025-05-12 12:20:00,30,47.49,34.62,32.12,626.52,10621.25,436.99,0.68,0.78,5.48,Head Formation,
Batch_001,2025-05-12 12:25:00,30,53.3,35.16,33.04,633.35,13535.88,345.6,0.21,0.87,5.9,Head Formation,
Batch_001,2025-05-12 12:30:00,30,46.96,35.01,32.36,610.61,11364.99,438.7,0.57,0.77,7.22,Head Formation,
Batch_001,2025-05-12 12:35:00,30,45.85,34.83,33.52,612.6,13304.75,367.33,0.21,0.44,5.29,Head Formation,
Batch_001,2025-05-12 12:40:00,30,49.42,36.36,32.63,631.93,12055.49,403.95,0.82,0.67,5.7,Head Formation,
Batch_001,2025-05-12 12:45:00,30,41.77,35.47,33.03,630.66,13707.37,380.24,0.09,0.72,7.48,Head Formation,
Batch_001,2025-05-12 12:50:00,30,49.49,35.82,33.38,624.5,11122.84,384.56,0.3,0.71,5.99,Head Formation,
Batch_001,2025-05-12 12:55:00,30,51.97,36.4,32.6,626.37,14765.81,334.84,0.54,0.72,5.6,Head Formation,
Batch_001,2025-05-12 13:00:00,30,55.33,36.23,33.87,632.55,9467.91,337.07,0.12,0.25,7.25,Head Formation,
Batch_001,2025-05-12 13:05:00,30,56.16,36.79,33.86,626.51,9906.87,288.09,0.11,0.26,6.84,Head Formation,
Batch_001,2025-05-12 13:10:00,30,48.27,35.53,33.19,636.33,9145.91,196.66,0.19,0.49,7.4,Head Formation,
Batch_001,2025-05-12 13:15:00,30,45.93,35.25,33.16,629.68,8708.88,303.59,0.82,0.43,7.3,Head Formation,
Batch_001,2025-05-12 13:20:00,30,54.15,35.41,33.34,636.95,8981.05,164.26,0.12,0.7,6.31,Head Formation,
Batch_001,2025-05-12 13:25:00,30,47.95,36.0,33.75,628.66,7698.73,225.54,0.77,0.24,5.76,Head Formation,
Batch_001,2025-05-12 13:30:00,30,52.9,35.42,32.41,625.76,10243.93,257.67,0.36,0.64,6.6,Head Formation,
Batch_001,2025-05-12 13:35:00,30,50.91,36.23,33.87,644.45,7114.54,346.92,0.29,0.2,6.67,Head Formation,
Batch_001,2025-05-12 13:40:00,30,42.91,34.42,33.77,634.32,8511.64,184.92,0.14,0.68,7.29,Head Formation,
Batch_001,2025-05-12 13:45:00,30,47.2,34.84,33.13,623.86,10092.54,358.78,0.41,0.44,5.56,Head Formation,
Batch_001,2025-05-12 13:50:00,30,42.42,35.01,32.59,621.4,6151.63,157.22,0.65,0.29,5.93,Head Formation,
Batch_001,2025-05-12 13:55:00,30,50.68,36.11,33.72,632.14,5524.05,179.47,0.35,0.36,7.09,Head Formation,
Batch_001,2025-05-12 14:00:00,30,50.77,37.34,32.17,638.1,7895.41,381.91,0.45,0.87,7.42,Head Formation,
Batch_001,2025-05-12 14:05:00,30,45.69,36.95,33.32,637.61,5364.88,275.72,0.69,0.78,6.2,Head Formation,
Batch_001,2025-05-12 14:10:00,30,43.3,37.24,32.44,636.63,7294.71,237.16,0.28,0.33,6.79,Head Formation,
Batch_001,2025-05-12 14:15:00,30,52.08,37.58,33.61,621.76,6349.35,328.51,0.07,0.54,6.01,Head Formation,
Batch_001,2025-05-12 14:20:00,30,42.94,37.51,32.75,639.86,6513.98,294.63,0.16,0.2,6.77,Head Formation,
Batch_001,2025-05-12 14:25:00,30,49.92,38.01,31.72,621.4,6790.59,256.46,0.05,0.66,6.11,Head Formation,
Batch_001,2025-05-12 14:30:00,30,54.81,38.23,33.28,628.23,7112.11,209.89,0.64,0.67,6.51,Head Formation,
Batch_001,2025-05-12 14:35:00,30,40.72,37.86,33.02,623.57,7122.8,250.74,0.78,0.32,5.54,Head Formation,
Batch_001,2025-05-12 14:40:00,30,50.44,37.01,32.89,634.28,9819.55,424.53,0.31,0.21,5.59,Head Formation,
Batch_001,2025-05-12 14:45:00,30,46.28,37.61,33.53,616.04,9511.78,327.83,0.17,0.15,6.43,Head Formation,
Batch_001,2025-05-12 14:50:00,30,50.32,37.23,33.74,630.71,6413.74,288.96,0.5,0.84,6.36,Head Formation,
Batch_001,2025-05-12 14:55:00,30,42.94,37.31,32.04,637.47,8819.5,271.52,0.22,0.41,6.13,Head Formation,
Batch_001,2025-05-12 15:00:00,30,46.14,37.66,32.84,615.53,7034.19,268.18,0.24,0.64,7.28,Head Formation,
Batch_001,2025-05-12 15:05:00,30,51.66,37.61,32.1,631.82,7151.1,209.82,0.43,0.41,5.47,Head Formation,
Batch_001,2025-05-12 15:10:00,30,51.75,38.14,32.08,635.74,10093.72,372.21,0.68,0.21,5.86,Head Formation,
Batch_001,2025-05-12 15:15:00,30,48.69,37.95,32.2,630.97,7819.14,390.19,0.77,0.46,6.78,Head Formation,
Batch_001,2025-05-12 15:20:00,30,54.08,37.24,32.49,641.57,8557.54,225.94,0.1,0.87,6.77,Head Formation,
Batch_001,2025-05-12 15:25:00,30,45.15,37.6,33.64,636.19,8927.63,314.51,0.56,0.31,6.82,Head Formation,
Batch_001,2025-05-12 15:30:00,30,47.49,37.64,32.86,630.17,6264.08,371.19,0.93,0.64,6.94,Head Formation,
Batch_001,2025-05-12 15:35:00,30,46.44,37.12,32.19,634.25,6434.68,248.96,0.36,0.56,7.08,Head Formation,
Batch_001,2025-05-12 15:40:00,30,49.16,37.66,33.92,639.01,7167.16,245.17,0.77,0.18,6.26,Head Formation,
Batch_001,2025-05-12 15:45:00,30,52.82,37.21,33.57,627.15,5678.49,325.77,0.78,0.43,7.01,Head Formation,
Batch_001,2025-05-12 15:50:00,30,43.77,38.11,33.55,634.48,6596.38,361.61,0.3,0.32,6.02,Head Formation,
Batch_001,2025-05-12 15:55:00,30,48.12,37.14,33.13,626.88,10181.03,219.76,0.28,0.65,5.92,Head Formation,
Batch_001,2025-05-12 16:00:00,30,59.76,31.13,29.73,631.65,7099.08,256.99,0.27,0.65,6.27,Head Formation,
Batch_001,2025-05-12 16:05:00,30,65.65,31.97,27.6,628.77,6382.35,151.04,0.13,0.45,7.01,Head Formation,
Batch_001,2025-05-12 16:10:00,30,66.52,32.82,29.75,616.68,5175.72,333.42,0.85,0.05,6.73,Head Formation,
Batch_001,2025-05-12 16:15:00,30,61.54,33.38,27.13,629.02,5680.28,321.49,0.78,0.44,5.91,Head Formation,
Batch_001,2025-05-12 16:20:00,30,71.24,32.89,27.95,626.33,6365.38,344.52,0.71,0.59,6.49,Head Formation,
Batch_001,2025-05-12 16:25:00,30,69.74,30.15,27.15,625.06,6499.82,324.31,0.1,0.92,6.64,Head Formation,
Batch_001,2025-05-12 16:30:00,30,61.36,30.82,26.69,624.97,9900.29,374.13,0.75,0.38,5.69,Head Formation,
Batch_001,2025-05-12 16:35:00,30,67.86,33.05,26.91,630.79,5476.43,135.71,0.68,0.37,7.51,Head Formation,
Batch_001,2025-05-12 16:40:00,30,62.03,29.71,27.05,619.06,5990.73,203.23,0.63,0.91,7.12,Head Formation,
Batch_001,2025-05-12 16:45:00,30,65.89,30.48,28.56,619.96,7427.77,374.77,0.29,0.19,5.81,Head Formation,
Batch_001,2025-05-12 16:50:00,30,69.23,33.8,28.57,628.47,6457.23,198.87,0.35,0.71,7.38,Head Formation,
Batch_001,2025-05-12 16:55:00,30,68.39,30.84,29.94,623.89,5421.36,202.64,0.3,0.26,6.29,Head Formation,
Batch_001,2025-05-12 17:00:00,30,63.42,34.19,27.39,625.3,8547.48,194.39,0.14,0.06,7.1,Head Formation,
Batch_001,2025-05-12 17:05:00,30,64.82,31.84,29.24,631.59,7760.26,339.74,0.1,0.89,7.14,Head Formation,
Batch_001,2025-05-12 17:10:00,30,64.74,32.15,28.1,612.71,9002.41,204.57,0.57,0.38,6.35,Head Formation,
Batch_001,2025-05-12 17:15:00,30,61.92,33.36,28.19,624.26,6077.17,359.46,0.1,0.29,6.4,Head Formation,
Batch_001,2025-05-12 17:20:00,30,67.81,34.01,28.36,626.28,7642.81,209.81,0.81,0.43,5.6,Head Formation,
Batch_001,2025-05-12 17:25:00,30,62.14,30.79,27.92,643.87,6224.97,250.17,0.35,0.9,7.2,Head Formation,
Batch_001,2025-05-12 17:30:00,30,63.91,32.61,29.13,623.88,4944.75,243.37,0.62,0.36,6.27,Head Formation,
Batch_001,2025-05-12 17:35:00,30,65.96,33.65,30.05,625.26,6702.76,145.01,0.74,0.76,6.53,Head Formation,
Batch_001,2025-05-12 17:40:00,30,66.08,30.99,27.47,635.2,5281.22,350.77,0.87,0.19,7.66,Head Formation,
Batch_001,2025-05-12 17:45:00,30,67.15,29.87,29.18,623.48,6846.69,391.7,0.69,0.31,6.03,Head Formation,
Batch_001,2025-05-12 17:50:00,30,70.08,33.63,29.14,627.58,9490.79,367.89,0.47,0.78,6.06,Head Formation,
Batch_001,2025-05-12 17:55:00,30,73.23,31.7,27.29,622.83,6145.73,308.21,0.37,0.66,6.54,Head Formation,
Batch_001,2025-05-12 18:00:00,30,61.83,28.75,29.84,617.21,279.84,223.37,0.32,0.36,5.62,Head Formation,
Batch_001,2025-05-12 18:05:00,30,65.92,26.8,28.87,632.66,433.85,226.26,0.69,0.84,5.65,Head Formation,
Batch_001,2025-05-12 18:10:00,30,60.91,24.84,28.19,611.6,689.95,156.69,0.32,0.47,6.67,Head Formation,
Batch_001,2025-05-12 18:15:00,30,64.27,28.26,26.53,625.86,638.4,199.13,0.72,0.83,7.37,Head Formation,
Batch_001,2025-05-12 18:20:00,30,63.17,29.43,26.77,629.29,420.12,83.32,0.53,0.48,6.54,Head Formation,
Batch_001,2025-05-12 18:25:00,30,61.73,27.95,26.51,618.53,455.73,115.27,0.45,0.82,6.75,Head Formation,
Batch_001,2025-05-12 18:30:00,30,61.49,24.1,27.57,631.17,396.43,117.37,0.77,0.28,5.91,Head Formation,
Batch_001,2025-05-12 18:35:00,30,62.82,27.8,29.76,633.28,400.96,172.39,0.48,0.62,6.2,Head Formation,
Batch_001,2025-05-12 18:40:00,30,58.49,27.5,29.66,619.23,401.82,224.49,0.37,0.48,5.69,Head Formation,
Batch_001,2025-05-12 18:45:00,30,69.43,27.04,28.95,639.17,634.26,191.58,0.3,0.16,5.93,Head Formation,
Batch_001,2025-05-12 18:50:00,30,62.44,26.32,27.33,628.85,714.99,209.15,0.57,0.62,6.02,Head Formation,
Batch_001,2025-05-12 18:55:00,30,67.34,29.39,28.19,632.11,534.72,153.05,0.47,0.54,7.43,Head Formation,
Batch_001,2025-05-12 19:00:00,30,59.45,23.97,27.39,632.77,688.25,261.19,0.19,0.75,5.83,Head Formation,
Batch_001,2025-05-12 19:05:00,30,69.45,25.17,27.6,635.86,332.93,180.49,0.47,0.21,6.63,Head Formation,
Batch_001,2025-05-12 19:10:00,30,64.21,29.12,29.69,628.53,860.77,139.3,0.32,0.84,6.64,Head Formation,
Batch_001,2025-05-12 19:15:00,30,68.51,29.63,25.98,635.37,413.48,197.17,0.63,0.77,5.59,Head Formation,
Batch_001,2025-05-12 19:20:00,30,65.39,24.52,26.51,620.36,431.9,194.95,0.17,0.83,6.59,Head Formation,
Batch_001,2025-05-12 19:25:00,30,67.95,25.42,28.96,609.94,297.19,163.01,0.84,0.58,6.88,Head Formation,
Batch_001,2025-05-12 19:30:00,30,60.65,26.06,27.05,630.06,661.78,212.8,0.48,0.26,7.52,Head Formation,
Batch_001,2025-05-12 19:35:00,30,61.6,27.57,29.34,614.42,609.97,230.05,0.76,0.72,5.66,Head Formation,
Batch_001,2025-05-12 19:40:00,30,66.64,29.23,27.91,636.04,305.48,190.18,0.26,0.74,7.13,Head Formation,
Batch_001,2025-05-12 19:45:00,30,66.45,24.71,27.75,631.56,357.87,173.89,0.66,1.91,7.06,Head Formation,
Batch_001,2025-05-12 19:50:00,30,65.98,26.94,26.88,633.17,659.58,156.49,0.61,0.35,6.71,Head Formation,
Batch_001,2025-05-12 19:55:00,30,64.72,28.75,29.74,625.41,430.08,243.78,0.53,0.11,5.74,Head Formation,
Batch_001,2025-05-12 20:00:00,30,63.3,24.85,28.49,625.54,627.77,160.72,0.37,0.97,6.01,Head Formation,
Batch_001,2025-05-12 20:05:00,30,66.32,25.02,26.15,626.88,575.07,101.17,0.73,0.33,6.05,Head Formation,
Batch_001,2025-05-12 20:10:00,30,60.54,24.41,28.57,641.15,349.31,118.41,0.75,0.2,6.84,Head Formation,
Batch_001,2025-05-12 20:15:00,30,62.41,28.36,28.12,637.46,670.95,139.71,0.71,0.22,5.85,Head Formation,
Batch_001,2025-05-12 20:20:00,30,63.46,26.5,28.34,635.67,370.31,166.33,0.2,0.15,7.04,Head Formation,
Batch_001,2025-05-12 20:25:00,30,66.4,25.59,29.73,637.86,590.18,83.14,0.87,0.74,6.64,Head Formation,
Batch_001,2025-05-12 20:30:00,30,66.08,29.21,27.19,639.83,732.09,168.97,0.32,0.26,7.03,Head Formation,
Batch_001,2025-05-12 20:35:00,30,63.13,26.07,28.98,623.32,517.39,199.05,0.27,0.71,7.41,Head Formation,
Batch_001,2025-05-12 20:40:00,30,65.22,29.66,28.47,643.82,586.5,187.65,0.55,0.52,5.56,Head Formation,
Batch_001,2025-05-12 20:45:00,30,62.25,28.25,27.13,623.69,418.99,162.96,0.69,0.64,6.78,Head Formation,
Batch_001,2025-05-12 20:50:00,30,68.83,27.96,28.2,636.54,622.05,156.01,0.9,0.35,5.81,Head Formation,
Batch_001,2025-05-12 20:55:00,30,63.34,28.96,26.92,626.31,667.81,146.61,0.77,0.8,6.81,Head Formation,
Batch_001,2025-05-12 21:00:00,30,62.74,24.38,26.58,621.27,490.72,208.26,0.65,0.7,6.23,Head Formation,
Batch_001,2025-05-12 21:05:00,30,63.31,30.37,28.37,621.64,560.59,156.18,0.34,0.42,5.96,Head Formation,
Batch_001,2025-05-12 21:10:00,30,61.45,28.02,26.58,637.21,448.54,149.7,0.6,0.09,5.84,Head Formation,
Batch_001,2025-05-12 21:15:00,30,65.44,23.96,29.67,633.9,691.3,180.71,0.66,0.27,6.29,Head Formation,
Batch_001,2025-05-12 21:20:00,30,66.14,26.39,30.05,614.56,725.54,95.91,0.29,0.6,7.09,Head Formation,
Batch_001,2025-05-12 21:25:00,30,66.28,29.49,28.57,632.94,798.3,198.44,0.63,0.66,5.42,Head Formation,
Batch_001,2025-05-12 21:30:00,30,60.66,24.47,26.81,628.26,468.61,212.69,0.14,0.52,6.49,Head Formation,
Batch_001,2025-05-12 21:35:00,30,63.74,27.88,29.57,624.4,625.05,122.55,0.63,0.17,7.06,Head Formation,
Batch_001,2025-05-12 21:40:00,30,69.82,24.02,29.92,630.29,591.26,157.03,0.32,0.39,6.25,Head Formation,
Batch_001,2025-05-12 21:45:00,30,65.55,26.57,29.49,633.41,452.93,187.65,0.61,0.28,6.37,Head Formation,
Batch_001,2025-05-12 21:50:00,30,61.12,27.46,29.69,615.54,438.41,217.95,0.17,0.17,5.75,Head Formation,
Batch_001,2025-05-12 21:55:00,30,66.93,28.91,27.51,628.97,807.57,162.32,0.85,0.4,6.61,Head Formation,
Batch_001,2025-05-12 22:00:00,30,68.54,25.09,28.59,624.86,719.86,225.45,0.42,0.69,6.78,Head Formation,
Batch_001,2025-05-12 22:05:00,30,64.82,25.46,27.39,632.34,447.32,197.82,0.37,0.61,6.22,Head Formation,
Batch_001,2025-05-12 22:10:00,30,63.62,29.25,29.25,626.22,519.91,209.15,0.58,0.22,7.43,Head Formation,
Batch_001,2025-05-12 22:15:00,30,65.91,28.11,28.25,627.74,420.44,204.32,0.17,0.88,6.43,Head Formation,
Batch_001,2025-05-12 22:20:00,30,62.56,25.62,29.24,620.03,695.7,124.85,0.46,0.89,7.32,Head Formation,
Batch_001,2025-05-12 22:25:00,30,60.68,29.25,29.53,621.23,724.08,141.18,0.32,0.54,6.55,Head Formation,
Batch_001,2025-05-12 22:30:00,30,64.22,25.8,28.56,629.9,726.28,179.5,0.54,0.1,7.12,Head Formation,
Batch_001,2025-05-12 22:35:00,30,67.37,27.37,27.1,634.24,331.54,246.23,0.11,0.49,6.08,Head Formation,
Batch_001,2025-05-12 22:40:00,30,59.03,28.44,26.12,627.36,676.01,84.42,0.52,0.73,5.7,Head Formation,
Batch_001,2025-05-12 22:45:00,30,67.12,26.11,28.22,625.27,702.14,182.35,0.87,0.11,6.74,Head Formation,
Batch_001,2025-05-12 22:50:00,30,63.12,28.93,27.66,635.22,367.81,177.43,0.34,0.38,6.99,Head Formation,
Batch_001,2025-05-12 22:55:00,30,57.11,25.61,28.77,614.98,296.27,139.95,0.71,0.19,6.31,Head Formation,
Batch_001,2025-05-12 23:00:00,30,66.73,26.32,29.57,639.57,633.12,117.24,0.54,0.35,6.47,Head Formation,
Batch_001,2025-05-12 23:05:00,30,70.68,27.08,28.19,620.06,773.53,170.66,0.24,0.31,6.47,Head Formation,
Batch_001,2025-05-12 23:10:00,30,67.45,26.36,26.82,624.98,603.99,213.23,0.66,0.38,5.52,Head Formation,
Batch_001,2025-05-12 23:15:00,30,71.89,25.72,28.82,628.67,634.61,156.83,0.56,0.28,6.09,Head Formation,
Batch_001,2025-05-12 23:20:00,30,62.89,28.28,25.65,634.97,530.74,122.77,0.63,0.78,5.84,Head Formation,
Batch_001,2025-05-12 23:25:00,30,64.52,26.51,30.18,646.01,404.3,138.43,0.37,0.79,7.47,Head Formation,
Batch_001,2025-05-12 23:30:00,30,65.12,29.53,29.48,628.07,739.86,115.32,0.3,0.48,6.38,Head Formation,
Batch_001,2025-05-12 23:35:00,30,63.35,30.12,29.06,643.81,467.71,180.07,0.13,0.33,6.09,Head Formation,
Batch_001,2025-05-12 23:40:00,30,62.59,26.56,29.32,628.31,617.28,168.79,0.66,0.37,6.76,Head Formation,
Batch_001,2025-05-12 23:45:00,30,63.73,25.09,27.85,633.02,393.3,138.27,0.78,0.66,7.37,Head Formation,
Batch_001,2025-05-12 23:50:00,30,63.24,25.2,29.22,627.76,219.45,245.58,0.66,0.76,5.73,Head Formation,
Batch_001,2025-05-12 23:55:00,30,65.81,28.06,26.16,641.42,293.26,151.1,0.66,0.32,5.6,Head Formation,
