batch_id,timestamp,day_number,humidity,temp_envi,temp_water,tds,lux,ppfd,reflect_445,reflect_480,ph,growth_stage,yield_prediction
Batch_001,2025-05-09 21:35:00,27,67.79,26.26,26.8,630.86,503.36,183.51,0.14,0.25,7.04,Head Formation,
Batch_001,2025-05-09 21:40:00,27,61.06,25.33,29.97,627.6,377.58,135.13,0.28,0.16,7.24,Head Formation,
Batch_001,2025-05-09 21:45:00,27,62.4,25.72,26.51,633.12,545.85,158.56,0.18,0.24,5.52,Head Formation,
Batch_001,2025-05-09 21:50:00,27,68.21,24.89,29.74,622.86,571.35,151.21,0.14,0.29,6.21,Head Formation,
Batch_001,2025-05-09 21:55:00,27,67.09,29.09,27.34,634.45,420.05,173.52,0.38,0.49,6.18,Head Formation,
Batch_001,2025-05-09 22:00:00,27,63.74,29.5,27.9,639.69,477.02,118.09,0.35,0.54,6.24,Head Formation,
Batch_001,2025-05-09 22:05:00,27,67.0,24.48,26.6,616.73,593.52,165.27,0.35,0.09,7.38,Head Formation,
Batch_001,2025-05-09 22:10:00,27,66.23,23.95,26.87,619.63,514.47,128.1,0.49,0.74,6.82,Head Formation,
Batch_001,2025-05-09 22:15:00,27,72.7,29.54,29.7,611.36,596.46,177.18,0.28,0.28,5.76,Head Formation,
Batch_001,2025-05-09 22:20:00,27,63.56,24.26,27.34,616.31,521.01,147.78,0.76,0.75,7.29,Head Formation,
Batch_001,2025-05-09 22:25:00,27,63.68,25.19,26.77,624.72,461.65,141.51,0.29,0.55,6.6,Head Formation,
Batch_001,2025-05-09 22:30:00,27,63.49,23.99,29.11,620.1,539.67,168.64,0.9,0.47,6.59,Head Formation,
Batch_001,2025-05-09 22:35:00,27,69.08,27.87,27.58,627.96,549.52,121.85,0.25,0.88,7.17,Head Formation,
Batch_001,2025-05-09 22:40:00,27,66.28,25.62,27.65,650.9,466.55,131.05,0.63,0.28,6.99,Head Formation,
Batch_001,2025-05-09 22:45:00,27,64.61,29.13,26.81,630.99,436.39,173.81,0.32,0.5,5.56,Head Formation,
Batch_001,2025-05-09 22:50:00,27,68.97,26.15,26.16,638.95,578.42,149.72,0.47,0.38,6.64,Head Formation,
Batch_001,2025-05-09 22:55:00,27,64.82,28.43,27.49,621.78,525.49,164.95,0.65,0.74,5.83,Head Formation,
Batch_001,2025-05-09 23:00:00,27,64.98,26.78,29.22,628.62,569.49,158.71,0.79,0.12,5.72,Head Formation,
Batch_001,2025-05-09 23:05:00,27,63.84,27.04,30.03,632.26,483.82,143.13,0.12,0.42,6.71,Head Formation,
Batch_001,2025-05-09 23:10:00,27,66.88,27.23,28.02,630.48,429.1,162.83,0.81,0.91,7.33,Head Formation,
Batch_001,2025-05-09 23:15:00,27,58.83,26.41,27.87,630.89,401.95,140.79,0.54,0.31,6.3,Head Formation,
Batch_001,2025-05-09 23:20:00,27,71.5,26.34,30.18,631.72,447.44,122.8,0.13,0.22,7.08,Head Formation,
Batch_001,2025-05-09 23:25:00,27,70.31,28.86,26.21,635.02,558.69,151.05,0.16,0.65,6.88,Head Formation,
Batch_001,2025-05-09 23:30:00,27,70.87,25.65,26.85,627.2,581.42,169.05,0.21,0.83,5.7,Head Formation,
Batch_001,2025-05-09 23:35:00,27,66.09,25.5,26.12,619.12,525.05,147.08,0.35,0.7,6.57,Head Formation,
Batch_001,2025-05-09 23:40:00,27,60.46,25.54,29.22,626.4,552.93,164.83,0.6,0.54,6.48,Head Formation,
Batch_001,2025-05-09 23:45:00,27,66.44,26.68,29.35,635.78,569.87,143.19,0.68,0.62,7.36,Head Formation,
Batch_001,2025-05-09 23:50:00,27,58.74,27.01,26.91,640.24,514.99,152.51,0.45,0.32,6.34,Head Formation,
Batch_001,2025-05-09 23:55:00,27,60.81,24.07,26.9,628.41,544.64,135.48,0.9,0.74,5.63,Head Formation,
Batch_001,2025-05-10 00:00:00,28,79.6,23.23,20.48,591.11,470.19,140.17,0.41,0.4,7.2,Head Formation,
Batch_001,2025-05-10 00:05:00,28,85.16,22.81,20.54,566.86,544.22,157.11,0.4,0.3,5.44,Head Formation,
Batch_001,2025-05-10 00:10:00,28,81.71,23.37,20.33,696.88,573.66,116.85,0.77,0.91,5.5,Head Formation,
Batch_001,2025-05-10 00:15:00,28,81.82,24.9,21.36,559.89,560.51,130.6,0.35,0.68,6.66,Head Formation,
Batch_001,2025-05-10 00:20:00,28,82.74,23.44,20.82,637.96,512.85,192.47,0.82,0.42,6.39,Head Formation,
Batch_001,2025-05-10 00:25:00,28,84.1,23.4,20.09,597.14,448.05,105.81,0.19,0.33,5.87,Head Formation,
Batch_001,2025-05-10 00:30:00,28,83.16,26.43,23.94,531.49,417.55,162.8,0.81,0.91,7.15,Head Formation,
Batch_001,2025-05-10 00:35:00,28,86.01,22.98,21.81,600.94,585.06,100.08,0.3,0.64,6.99,Head Formation,
Batch_001,2025-05-10 00:40:00,28,79.87,22.27,20.31,592.05,473.66,122.07,0.18,0.6,7.13,Head Formation,
Batch_001,2025-05-10 00:45:00,28,83.89,25.15,23.43,586.15,578.24,138.12,0.2,0.14,5.47,Head Formation,
Batch_001,2025-05-10 00:50:00,28,80.54,24.01,20.97,567.45,412.39,154.15,0.8,0.79,7.15,Head Formation,
Batch_001,2025-05-10 00:55:00,28,80.17,24.03,22.67,558.43,567.84,134.06,0.08,0.72,7.35,Head Formation,
Batch_001,2025-05-10 01:00:00,28,80.41,25.62,20.18,613.6,577.13,174.27,0.2,0.2,6.86,Head Formation,
Batch_001,2025-05-10 01:05:00,28,83.43,23.7,22.45,628.15,480.22,127.55,0.82,0.21,5.83,Head Formation,
Batch_001,2025-05-10 01:10:00,28,83.55,25.81,23.08,628.8,614.57,118.69,0.38,0.88,6.89,Head Formation,
Batch_001,2025-05-10 01:15:00,28,79.07,26.43,19.73,623.89,598.31,137.66,0.46,0.17,6.79,Head Formation,
Batch_001,2025-05-10 01:20:00,28,83.48,25.03,21.98,704.4,449.5,138.83,0.63,0.18,6.11,Head Formation,
Batch_001,2025-05-10 01:25:00,28,87.42,25.7,19.85,632.74,502.75,155.27,0.64,0.62,6.11,Head Formation,
Batch_001,2025-05-10 01:30:00,28,78.87,25.56,22.75,575.5,619.4,155.49,0.12,0.17,6.13,Head Formation,
Batch_001,2025-05-10 01:35:00,28,80.44,24.2,21.04,619.69,589.59,155.57,0.67,0.72,7.45,Head Formation,
Batch_001,2025-05-10 01:40:00,28,82.47,22.0,22.83,548.71,486.47,134.97,0.26,0.21,5.58,Head Formation,
Batch_001,2025-05-10 01:45:00,28,81.11,24.98,20.86,662.4,567.6,134.77,0.48,0.52,5.21,Head Formation,
Batch_001,2025-05-10 01:50:00,28,84.29,23.57,21.46,626.36,436.18,150.75,0.49,0.12,5.99,Head Formation,
Batch_001,2025-05-10 01:55:00,28,82.33,22.48,20.95,658.59,396.4,177.92,0.32,0.07,6.59,Head Formation,
Batch_001,2025-05-10 02:00:00,28,80.96,25.5,21.46,564.62,484.21,150.85,0.81,0.47,6.36,Head Formation,
Batch_001,2025-05-10 02:05:00,28,77.83,24.89,21.65,678.06,560.7,181.35,0.49,0.05,6.85,Head Formation,
Batch_001,2025-05-10 02:10:00,28,79.03,22.3,20.89,579.23,423.38,168.06,0.25,0.6,6.3,Head Formation,
Batch_001,2025-05-10 02:15:00,28,82.97,22.7,20.8,707.31,512.53,138.41,0.28,0.49,7.51,Head Formation,
Batch_001,2025-05-10 02:20:00,28,81.75,23.39,20.05,696.16,428.88,132.79,0.76,0.35,6.68,Head Formation,
Batch_001,2025-05-10 02:25:00,28,82.72,22.96,22.63,603.36,531.91,139.58,0.38,0.64,7.35,Head Formation,
Batch_001,2025-05-10 02:30:00,28,77.86,26.02,21.72,536.04,496.21,178.87,0.08,0.15,6.12,Head Formation,
Batch_001,2025-05-10 02:35:00,28,85.26,23.43,22.86,568.81,553.39,153.69,0.81,0.67,6.66,Head Formation,
Batch_001,2025-05-10 02:40:00,28,81.97,25.4,21.05,634.3,510.62,131.06,0.88,0.62,5.96,Head Formation,
Batch_001,2025-05-10 02:45:00,28,84.63,23.85,22.57,665.78,562.79,167.95,0.14,0.53,5.97,Head Formation,
Batch_001,2025-05-10 02:50:00,28,83.32,22.92,21.19,705.08,444.57,160.66,0.28,0.46,6.87,Head Formation,
Batch_001,2025-05-10 02:55:00,28,83.05,23.98,21.26,560.67,490.3,123.96,0.29,0.25,5.65,Head Formation,
Batch_001,2025-05-10 03:00:00,28,83.07,24.27,21.0,691.53,547.01,151.4,0.47,0.52,6.7,Head Formation,
Batch_001,2025-05-10 03:05:00,28,82.03,23.02,22.9,665.55,565.95,164.79,0.65,0.31,7.16,Head Formation,
Batch_001,2025-05-10 03:10:00,28,83.02,23.31,20.89,617.39,553.72,142.14,0.72,0.24,7.31,Head Formation,
Batch_001,2025-05-10 03:15:00,28,85.76,24.57,21.56,599.76,553.9,149.3,0.32,0.73,5.37,Head Formation,
Batch_001,2025-05-10 03:20:00,28,84.24,24.94,21.45,661.44,452.85,151.89,0.5,0.85,5.98,Head Formation,
Batch_001,2025-05-10 03:25:00,28,85.08,23.33,20.99,625.95,494.85,147.53,0.48,0.57,6.16,Head Formation,
Batch_001,2025-05-10 03:30:00,28,85.38,25.1,23.22,607.51,496.7,142.68,0.36,0.25,6.16,Head Formation,
Batch_001,2025-05-10 03:35:00,28,82.53,23.21,22.89,634.53,444.17,137.24,0.65,0.52,6.0,Head Formation,
Batch_001,2025-05-10 03:40:00,28,84.46,21.98,23.11,675.0,410.64,149.66,0.3,0.37,6.95,Head Formation,
Batch_001,2025-05-10 03:45:00,28,85.43,25.59,21.77,694.03,434.5,125.48,0.73,0.6,6.25,Head Formation,
Batch_001,2025-05-10 03:50:00,28,80.16,24.36,22.19,666.13,546.54,175.55,0.36,0.8,6.7,Head Formation,
Batch_001,2025-05-10 03:55:00,28,85.16,25.25,22.22,540.07,576.06,153.51,0.17,0.21,6.27,Head Formation,
Batch_001,2025-05-10 04:00:00,28,59.9,24.59,21.89,651.58,532.28,136.03,0.27,0.11,6.63,Head Formation,
Batch_001,2025-05-10 04:05:00,28,59.6,24.02,20.25,704.04,452.22,149.23,0.45,0.64,6.47,Head Formation,
Batch_001,2025-05-10 04:10:00,28,57.47,22.65,20.15,590.93,500.09,123.67,0.59,0.46,6.54,Head Formation,
Batch_001,2025-05-10 04:15:00,28,56.69,23.21,22.7,585.78,520.72,178.44,0.38,0.41,5.63,Head Formation,
Batch_001,2025-05-10 04:20:00,28,62.31,24.86,22.35,648.64,452.87,165.01,0.14,0.57,5.88,Head Formation,
Batch_001,2025-05-10 04:25:00,28,58.7,26.01,23.44,579.16,481.52,159.28,0.52,0.59,5.76,Head Formation,
Batch_001,2025-05-10 04:30:00,28,62.36,23.2,22.0,677.11,393.48,164.05,0.6,0.66,5.68,Head Formation,
Batch_001,2025-05-10 04:35:00,28,59.18,24.86,23.1,697.87,623.67,130.28,0.7,0.53,5.87,Head Formation,
Batch_001,2025-05-10 04:40:00,28,57.31,24.74,22.17,656.82,521.2,154.79,0.91,0.67,6.51,Head Formation,
Batch_001,2025-05-10 04:45:00,28,58.4,23.75,21.57,619.46,431.14,141.27,0.52,0.67,6.34,Head Formation,
Batch_001,2025-05-10 04:50:00,28,56.29,26.4,21.83,603.32,480.72,183.41,0.66,0.46,6.76,Head Formation,
Batch_001,2025-05-10 04:55:00,28,57.93,24.27,23.38,560.4,447.21,142.18,0.61,0.88,5.89,Head Formation,
Batch_001,2025-05-10 05:00:00,28,57.54,25.59,21.28,659.8,420.06,162.29,0.69,0.51,6.48,Head Formation,
Batch_001,2025-05-10 05:05:00,28,55.73,24.82,20.56,558.81,411.96,149.5,0.3,0.66,6.09,Head Formation,
Batch_001,2025-05-10 05:10:00,28,52.21,24.48,21.43,687.6,609.17,135.88,0.14,0.78,6.75,Head Formation,
Batch_001,2025-05-10 05:15:00,28,56.77,25.21,20.57,604.26,492.23,117.34,0.4,0.15,7.05,Head Formation,
Batch_001,2025-05-10 05:20:00,28,58.67,24.33,21.11,654.6,576.28,149.22,0.63,0.76,6.3,Head Formation,
Batch_001,2025-05-10 05:25:00,28,60.59,22.78,23.72,700.69,463.96,120.56,0.53,0.24,6.71,Head Formation,
Batch_001,2025-05-10 05:30:00,28,61.69,22.73,20.58,587.24,526.2,128.2,0.17,0.69,6.25,Head Formation,
Batch_001,2025-05-10 05:35:00,28,63.42,23.22,21.8,615.4,407.56,174.47,0.41,0.27,5.77,Head Formation,
Batch_001,2025-05-10 05:40:00,28,57.47,25.09,24.05,608.1,571.93,161.78,0.79,0.25,6.7,Head Formation,
Batch_001,2025-05-10 05:45:00,28,61.72,25.38,21.27,574.99,580.87,176.18,0.4,0.51,5.71,Head Formation,
Batch_001,2025-05-10 05:50:00,28,63.42,25.84,20.35,615.35,594.48,135.2,0.11,0.74,7.12,Head Formation,
Batch_001,2025-05-10 05:55:00,28,62.33,24.78,23.15,653.19,490.73,127.03,0.58,0.75,5.72,Head Formation,
Batch_001,2025-05-10 06:00:00,28,61.15,30.89,26.63,668.32,19567.02,689.6,0.64,0.64,7.3,Head Formation,
Batch_001,2025-05-10 06:05:00,28,58.27,26.01,27.91,637.22,19391.4,676.97,0.77,0.45,6.2,Head Formation,
Batch_001,2025-05-10 06:10:00,28,57.32,27.32,26.33,608.1,21047.77,613.92,0.65,0.51,7.12,Head Formation,
Batch_001,2025-05-10 06:15:00,28,55.56,27.35,27.5,559.3,19113.68,742.25,0.81,0.77,6.18,Head Formation,
Batch_001,2025-05-10 06:20:00,28,58.66,30.03,27.27,679.48,18160.02,631.43,0.66,0.69,7.18,Head Formation,
Batch_001,2025-05-10 06:25:00,28,58.95,29.58,27.61,662.78,21676.92,612.95,0.39,0.22,6.96,Head Formation,
Batch_001,2025-05-10 06:30:00,28,55.26,29.3,24.92,585.68,18366.87,709.05,0.16,0.13,6.38,Head Formation,
Batch_001,2025-05-10 06:35:00,28,59.68,27.41,26.69,605.3,21763.58,698.19,0.78,0.53,7.4,Head Formation,
Batch_001,2025-05-10 06:40:00,28,56.05,25.45,26.84,631.38,18818.5,613.06,0.22,0.74,7.15,Head Formation,
Batch_001,2025-05-10 06:45:00,28,61.12,30.33,25.02,538.18,18538.48,717.79,0.44,0.4,6.17,Head Formation,
Batch_001,2025-05-10 06:50:00,28,59.67,29.75,27.62,587.09,20962.41,631.05,0.56,0.42,5.62,Head Formation,
Batch_001,2025-05-10 06:55:00,28,58.85,28.21,27.13,699.52,21304.53,637.55,0.53,0.34,7.65,Head Formation,
Batch_001,2025-05-10 07:00:00,28,57.15,28.94,25.76,650.51,20053.58,692.95,0.87,0.29,6.38,Head Formation,
Batch_001,2025-05-10 07:05:00,28,59.95,33.03,25.57,584.62,18912.95,722.38,0.52,0.51,7.34,Head Formation,
Batch_001,2025-05-10 07:10:00,28,57.94,27.98,24.87,603.52,21459.65,754.56,0.71,0.85,6.57,Head Formation,
Batch_001,2025-05-10 07:15:00,28,57.78,29.28,27.82,607.73,21951.33,677.58,0.63,0.83,6.24,Head Formation,
Batch_001,2025-05-10 07:20:00,28,61.35,30.79,26.14,561.71,19160.82,622.4,0.19,0.44,5.87,Head Formation,
Batch_001,2025-05-10 07:25:00,28,59.36,28.72,28.08,649.92,20554.48,689.25,0.55,0.82,5.84,Head Formation,
Batch_001,2025-05-10 07:30:00,28,57.53,31.41,26.75,554.03,21333.61,669.18,0.63,0.25,6.65,Head Formation,
Batch_001,2025-05-10 07:35:00,28,62.29,30.24,24.96,631.75,21146.99,653.22,0.88,0.87,5.57,Head Formation,
Batch_001,2025-05-10 07:40:00,28,56.39,28.19,26.65,640.24,18824.11,606.93,0.89,0.85,6.36,Head Formation,
Batch_001,2025-05-10 07:45:00,28,56.18,31.58,27.44,680.65,20613.29,673.29,0.56,0.64,6.0,Head Formation,
Batch_001,2025-05-10 07:50:00,28,59.11,29.8,24.73,683.68,19123.73,663.28,0.42,0.82,6.97,Head Formation,
Batch_001,2025-05-10 07:55:00,28,59.49,31.67,23.85,547.06,20559.68,725.95,0.8,0.44,6.97,Head Formation,
Batch_001,2025-05-10 08:00:00,28,59.21,31.72,24.46,585.69,19602.71,648.85,0.42,0.63,7.59,Head Formation,
Batch_001,2025-05-10 08:05:00,28,55.48,29.23,26.02,713.12,19222.29,725.06,0.43,0.8,7.52,Head Formation,
Batch_001,2025-05-10 08:10:00,28,56.65,28.8,24.8,589.98,21152.92,649.37,0.44,0.37,6.11,Head Formation,
Batch_001,2025-05-10 08:15:00,28,60.18,30.52,25.36,561.18,21258.86,724.41,0.19,0.67,5.79,Head Formation,
Batch_001,2025-05-10 08:20:00,28,59.28,28.57,25.55,672.36,19077.7,605.71,0.8,0.84,6.67,Head Formation,
Batch_001,2025-05-10 08:25:00,28,59.31,31.3,24.68,691.66,21379.13,682.4,0.78,0.59,7.36,Head Formation,
Batch_001,2025-05-10 08:30:00,28,59.6,31.2,27.61,596.79,20799.94,623.62,0.75,0.08,5.53,Head Formation,
Batch_001,2025-05-10 08:35:00,28,55.49,28.26,27.36,597.15,21403.8,681.68,0.72,0.51,7.48,Head Formation,
Batch_001,2025-05-10 08:40:00,28,54.83,26.99,27.48,659.87,21442.28,589.98,0.21,0.78,7.09,Head Formation,
Batch_001,2025-05-10 08:45:00,28,58.49,31.25,25.67,588.11,19604.64,693.56,0.11,0.71,5.91,Head Formation,
Batch_001,2025-05-10 08:50:00,28,58.35,28.65,27.09,543.68,20276.62,674.61,0.61,0.53,5.36,Head Formation,
Batch_001,2025-05-10 08:55:00,28,57.87,29.62,25.2,635.19,21226.4,688.62,0.26,0.09,6.88,Head Formation,
Batch_001,2025-05-10 09:00:00,28,64.02,26.5,27.52,608.14,18201.67,675.98,0.38,0.53,6.73,Head Formation,
Batch_001,2025-05-10 09:05:00,28,56.08,31.92,23.67,706.73,21188.96,629.35,0.47,0.69,6.69,Head Formation,
Batch_001,2025-05-10 09:10:00,28,59.98,26.58,26.97,661.07,21361.0,613.92,0.4,0.89,6.27,Head Formation,
Batch_001,2025-05-10 09:15:00,28,60.39,31.71,25.35,709.24,18373.97,598.57,0.46,0.37,7.25,Head Formation,
Batch_001,2025-05-10 09:20:00,28,61.05,32.78,25.75,722.87,20273.67,596.53,0.56,0.23,5.56,Head Formation,
Batch_001,2025-05-10 09:25:00,28,59.58,30.08,25.19,562.26,21823.36,689.41,0.61,0.13,5.52,Head Formation,
Batch_001,2025-05-10 09:30:00,28,61.53,29.92,27.6,636.0,19396.8,682.42,0.86,0.61,7.11,Head Formation,
Batch_001,2025-05-10 09:35:00,28,60.01,29.77,26.31,676.61,19211.91,749.51,0.69,0.44,5.52,Head Formation,
Batch_001,2025-05-10 09:40:00,28,60.11,27.93,24.24,549.79,19228.98,673.57,0.23,0.11,5.84,Head Formation,
Batch_001,2025-05-10 09:45:00,28,60.44,28.27,28.02,628.01,20935.97,591.24,0.69,0.89,6.99,Head Formation,
Batch_001,2025-05-10 09:50:00,28,61.19,26.77,27.36,635.97,21094.44,604.73,0.26,0.77,6.78,Head Formation,
Batch_001,2025-05-10 09:55:00,28,61.45,32.08,24.94,641.51,21557.67,692.15,0.83,0.33,7.14,Head Formation,
Batch_001,2025-05-10 10:00:00,28,58.64,30.16,27.2,587.85,20112.39,607.22,0.71,0.08,6.26,Head Formation,
Batch_001,2025-05-10 10:05:00,28,54.33,28.04,26.5,593.36,21052.55,640.96,0.18,0.48,5.87,Head Formation,
Batch_001,2025-05-10 10:10:00,28,58.7,28.61,26.05,569.57,21240.28,663.24,0.22,0.46,6.81,Head Formation,
Batch_001,2025-05-10 10:15:00,28,61.92,30.88,25.12,581.22,19860.41,638.74,0.7,0.18,6.95,Head Formation,
Batch_001,2025-05-10 10:20:00,28,59.93,30.76,26.97,711.97,18833.17,641.88,0.46,0.65,7.26,Head Formation,
Batch_001,2025-05-10 10:25:00,28,60.35,28.93,27.01,558.37,19593.36,747.6,0.08,0.73,5.74,Head Formation,
Batch_001,2025-05-10 10:30:00,28,59.45,26.0,26.4,677.04,19175.57,694.02,0.54,0.48,5.62,Head Formation,
Batch_001,2025-05-10 10:35:00,28,61.45,28.54,27.2,705.83,21283.79,626.92,0.43,0.43,5.55,Head Formation,
Batch_001,2025-05-10 10:40:00,28,59.25,29.52,24.03,709.43,20753.27,723.13,0.62,0.39,6.48,Head Formation,
Batch_001,2025-05-10 10:45:00,28,66.18,26.8,28.16,650.95,20581.73,742.68,0.5,0.31,5.75,Head Formation,
Batch_001,2025-05-10 10:50:00,28,59.21,32.03,28.59,670.39,21079.6,698.44,0.11,0.58,6.64,Head Formation,
Batch_001,2025-05-10 10:55:00,28,58.42,26.42,26.68,708.06,20286.89,679.03,0.15,0.16,6.12,Head Formation,
Batch_001,2025-05-10 11:00:00,28,57.16,28.03,24.66,621.19,19862.0,666.16,0.29,0.58,6.14,Head Formation,
Batch_001,2025-05-10 11:05:00,28,57.85,28.61,23.45,663.84,21529.89,667.14,0.11,0.59,6.82,Head Formation,
Batch_001,2025-05-10 11:10:00,28,60.3,26.03,26.48,641.49,19443.08,593.9,0.41,0.66,6.24,Head Formation,
Batch_001,2025-05-10 11:15:00,28,60.57,27.0,25.24,545.78,20718.27,720.97,0.3,0.12,5.86,Head Formation,
Batch_001,2025-05-10 11:20:00,28,59.39,27.22,27.57,661.85,20307.84,761.47,0.37,0.39,6.78,Head Formation,
Batch_001,2025-05-10 11:25:00,28,56.7,30.97,24.98,612.8,20091.4,745.76,0.74,0.81,6.03,Head Formation,
Batch_001,2025-05-10 11:30:00,28,56.94,26.89,28.18,710.34,21330.19,623.5,0.29,0.42,7.02,Head Formation,
Batch_001,2025-05-10 11:35:00,28,56.55,30.62,26.36,619.54,21286.93,625.93,0.37,0.69,6.29,Head Formation,
Batch_001,2025-05-10 11:40:00,28,54.88,27.81,24.54,694.0,21648.58,687.09,0.19,0.66,5.92,Head Formation,
Batch_001,2025-05-10 11:45:00,28,61.37,25.95,26.3,591.0,18264.06,756.07,0.45,0.21,6.14,Head Formation,
Batch_001,2025-05-10 11:50:00,28,59.3,32.04,28.13,706.24,19289.36,706.86,0.15,0.48,6.12,Head Formation,
Batch_001,2025-05-10 11:55:00,28,61.37,29.08,26.85,575.19,20482.37,613.56,0.32,0.44,5.84,Head Formation,
Batch_001,2025-05-10 12:00:00,28,43.08,35.0,32.36,650.29,13703.44,445.27,0.33,0.61,6.66,Head Formation,
Batch_001,2025-05-10 12:05:00,28,55.42,35.35,33.26,655.01,12819.63,409.81,0.78,0.54,6.53,Head Formation,
Batch_001,2025-05-10 12:10:00,28,47.59,36.86,32.92,604.41,12438.09,384.86,0.33,0.36,6.11,Head Formation,
Batch_001,2025-05-10 12:15:00,28,46.0,37.57,32.17,654.7,13668.36,400.78,0.48,0.59,6.83,Head Formation,
Batch_001,2025-05-10 12:20:00,28,56.66,34.7,33.4,651.43,12622.51,427.57,0.47,0.33,7.33,Head Formation,
Batch_001,2025-05-10 12:25:00,28,50.64,36.44,32.79,579.56,13566.96,425.28,0.77,0.29,7.21,Head Formation,
Batch_001,2025-05-10 12:30:00,28,52.04,34.42,32.3,671.77,12150.47,407.0,0.75,0.44,6.89,Head Formation,
Batch_001,2025-05-10 12:35:00,28,48.55,37.24,33.19,611.0,13353.19,360.14,0.63,0.27,6.24,Head Formation,
Batch_001,2025-05-10 12:40:00,28,46.92,34.57,32.83,676.6,12273.55,365.49,0.66,0.83,6.57,Head Formation,
Batch_001,2025-05-10 12:45:00,28,50.61,36.04,32.84,601.9,13031.09,384.02,0.24,0.7,6.19,Head Formation,
Batch_001,2025-05-10 12:50:00,28,40.66,34.38,32.4,675.2,13324.46,403.92,0.76,0.34,6.21,Head Formation,
Batch_001,2025-05-10 12:55:00,28,51.05,35.18,33.18,676.35,13402.66,368.04,0.51,0.49,7.54,Head Formation,
Batch_001,2025-05-10 13:00:00,28,50.27,34.5,32.09,593.86,7799.58,286.43,0.85,0.63,6.73,Head Formation,
Batch_001,2025-05-10 13:05:00,28,42.72,36.62,33.49,595.63,8047.39,197.27,0.13,0.6,6.4,Head Formation,
Batch_001,2025-05-10 13:10:00,28,44.65,35.71,32.96,611.25,6310.47,168.18,0.34,0.16,6.99,Head Formation,
Batch_001,2025-05-10 13:15:00,28,42.71,34.56,31.93,564.9,8220.86,250.79,0.76,0.48,5.66,Head Formation,
Batch_001,2025-05-10 13:20:00,28,54.42,36.36,32.08,582.75,8117.8,269.55,0.85,0.42,6.75,Head Formation,
Batch_001,2025-05-10 13:25:00,28,45.3,36.9,33.05,621.52,7273.06,311.2,0.76,0.25,5.87,Head Formation,
Batch_001,2025-05-10 13:30:00,28,54.31,36.58,33.89,708.69,7693.09,315.99,0.57,0.72,5.87,Head Formation,
Batch_001,2025-05-10 13:35:00,28,41.17,36.8,34.27,546.46,6478.81,255.77,0.65,0.61,6.35,Head Formation,
Batch_001,2025-05-10 13:40:00,28,46.96,35.67,33.98,642.54,6886.96,252.07,0.82,0.16,5.86,Head Formation,
Batch_001,2025-05-10 13:45:00,28,48.31,37.71,33.23,625.71,7635.48,207.15,0.78,0.65,7.0,Head Formation,
Batch_001,2025-05-10 13:50:00,28,42.05,37.09,32.82,559.41,8960.73,277.57,0.37,0.37,7.0,Head Formation,
Batch_001,2025-05-10 13:55:00,28,45.17,35.85,32.23,618.18,7436.95,241.85,0.66,0.43,6.62,Head Formation,
Batch_001,2025-05-10 14:00:00,28,58.51,36.27,31.99,571.62,7155.77,209.54,0.66,0.86,7.57,Head Formation,
Batch_001,2025-05-10 14:05:00,28,56.8,37.52,32.08,599.55,6665.25,306.69,0.6,0.94,7.24,Head Formation,
Batch_001,2025-05-10 14:10:00,28,47.5,37.35,32.89,590.7,6535.55,239.55,0.48,0.38,5.79,Head Formation,
Batch_001,2025-05-10 14:15:00,28,49.67,37.3,33.39,555.04,6823.81,199.13,0.22,0.75,6.01,Head Formation,
Batch_001,2025-05-10 14:20:00,28,45.07,37.06,32.89,693.03,6260.37,284.36,0.51,0.42,5.76,Head Formation,
Batch_001,2025-05-10 14:25:00,28,50.76,38.11,32.28,661.06,6698.53,203.12,0.7,0.14,6.54,Head Formation,
Batch_001,2025-05-10 14:30:00,28,50.12,38.0,32.28,687.07,7056.01,226.52,0.19,0.71,6.73,Head Formation,
Batch_001,2025-05-10 14:35:00,28,58.17,37.12,32.11,712.31,7460.61,287.6,0.76,0.85,5.54,Head Formation,
Batch_001,2025-05-10 14:40:00,28,53.44,36.88,33.63,608.79,8411.97,222.71,0.47,0.24,5.53,Head Formation,
Batch_001,2025-05-10 14:45:00,28,50.7,37.94,32.53,638.2,8092.86,254.26,0.4,0.86,7.27,Head Formation,
Batch_001,2025-05-10 14:50:00,28,42.2,36.83,32.52,612.34,7607.73,192.41,0.62,0.82,6.92,Head Formation,
Batch_001,2025-05-10 14:55:00,28,49.19,36.97,33.85,657.34,6506.2,221.97,0.64,0.89,6.23,Head Formation,
Batch_001,2025-05-10 15:00:00,28,51.84,37.45,33.48,670.89,8230.28,232.73,0.13,0.71,5.57,Head Formation,
Batch_001,2025-05-10 15:05:00,28,43.0,38.18,32.9,552.51,6202.2,271.25,0.76,0.21,6.87,Head Formation,
Batch_001,2025-05-10 15:10:00,28,49.43,37.01,33.51,608.07,8740.63,256.19,0.85,0.81,6.47,Head Formation,
Batch_001,2025-05-10 15:15:00,28,46.08,36.94,32.06,728.61,8902.2,261.29,0.35,0.3,5.78,Head Formation,
Batch_001,2025-05-10 15:20:00,28,43.59,37.74,31.78,702.03,6723.74,164.07,0.67,0.65,7.36,Head Formation,
Batch_001,2025-05-10 15:25:00,28,48.69,36.97,33.05,565.73,7156.87,233.71,0.49,0.71,6.78,Head Formation,
